asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
comms_relay_t1__room_composite__v1,room_composite,comms_relay_t1,Comms Relay Room,communication,1,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Comms Relay Room' using these components: antenna_diagram_panel_zone, ceiling_booster_mount, transmission_console, waveform_display, rotating_dish_mechanism, signal_booster_components. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__drone_charging_cables__base,component,drone_bay_t2,Mining Drone Bay Room,mining,2,drone_charging_cables,Drone Charging Cables,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Drone Charging Cables. Category: Mining Drone Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__drone_rack_mounts__base,component,drone_bay_t2,Mining Drone Bay Room,mining,2,drone_rack_mounts,drone rack mounts,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: drone_rack_mounts. Category: Mining Drone Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__floor_launch_hatch__base,component,drone_bay_t2,Mining Drone Bay Room,mining,2,floor_launch_hatch,Floor Launch Hatch,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Floor Launch Hatch. Category: Mining Drone Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__floor_launch_hatch_seams__base,component,drone_bay_t2,Mining Drone Bay Room,mining,2,floor_launch_hatch_seams,floor launch hatch seams,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: floor_launch_hatch_seams. Category: Mining Drone Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__launch_control_terminal__base,component,drone_bay_t2,Mining Drone Bay Room,mining,2,launch_control_terminal,Launch Control Terminal,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Launch Control Terminal. Category: Mining Drone Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__base,component,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Mining Drones (x3). Category: Mining Drone Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__drone_charging_cables__active,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,drone_charging_cables,Drone Charging Cables,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Drone Charging Cables' in 'Mining Drone Bay Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__drone_charging_cables__cooldown,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,drone_charging_cables,Drone Charging Cables,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Drone Charging Cables' in 'Mining Drone Bay Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__drone_charging_cables__damaged,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,drone_charging_cables,Drone Charging Cables,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Drone Charging Cables' in 'Mining Drone Bay Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__drone_charging_cables__depleted,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,drone_charging_cables,Drone Charging Cables,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Drone Charging Cables' in 'Mining Drone Bay Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__drone_charging_cables__idle,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,drone_charging_cables,Drone Charging Cables,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Drone Charging Cables' in 'Mining Drone Bay Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
