asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
cargo_bay_t1__room_composite__v1,room_composite,cargo_bay_t1,Cargo Bay Room,storage,1,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Cargo Bay Room' using these components: floor_anchor_grid, ceiling_rail_track, ore_crates_set, specimen_containers_clamped, ceiling_robotic_arm, inventory_terminal. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__sealed_rack_system__base,component,resource_vault_t2,Pressurised Resource Vault Room,storage,2,sealed_rack_system,sealed rack system,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: sealed_rack_system. Category: Pressurised Resource Vault Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__gasketed_container_slots__base,component,resource_vault_t2,Pressurised Resource Vault Room,storage,2,gasketed_container_slots,gasketed container slots,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: gasketed_container_slots. Category: Pressurised Resource Vault Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__reinforced_containers__base,component,resource_vault_t2,Pressurised Resource Vault Room,storage,2,reinforced_containers,Reinforced Containers,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Reinforced Containers. Category: Pressurised Resource Vault Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__reinforced_containers__idle,state_variant,resource_vault_t2,Pressurised Resource Vault Room,storage,2,reinforced_containers,Reinforced Containers,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Reinforced Containers' in 'Pressurised Resource Vault Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__reinforced_containers__active,state_variant,resource_vault_t2,Pressurised Resource Vault Room,storage,2,reinforced_containers,Reinforced Containers,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Reinforced Containers' in 'Pressurised Resource Vault Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__reinforced_containers__cooldown,state_variant,resource_vault_t2,Pressurised Resource Vault Room,storage,2,reinforced_containers,Reinforced Containers,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Reinforced Containers' in 'Pressurised Resource Vault Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__reinforced_containers__damaged,state_variant,resource_vault_t2,Pressurised Resource Vault Room,storage,2,reinforced_containers,Reinforced Containers,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Reinforced Containers' in 'Pressurised Resource Vault Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__reinforced_containers__depleted,state_variant,resource_vault_t2,Pressurised Resource Vault Room,storage,2,reinforced_containers,Reinforced Containers,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Reinforced Containers' in 'Pressurised Resource Vault Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__reinforced_containers__usage_0_24,state_variant,resource_vault_t2,Pressurised Resource Vault Room,storage,2,reinforced_containers,Reinforced Containers,interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Reinforced Containers' in 'Pressurised Resource Vault Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__reinforced_containers__usage_25_49,state_variant,resource_vault_t2,Pressurised Resource Vault Room,storage,2,reinforced_containers,Reinforced Containers,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Reinforced Containers' in 'Pressurised Resource Vault Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__reinforced_containers__usage_50_74,state_variant,resource_vault_t2,Pressurised Resource Vault Room,storage,2,reinforced_containers,Reinforced Containers,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Reinforced Containers' in 'Pressurised Resource Vault Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
resource_vault_t2__reinforced_containers__usage_75_99,state_variant,resource_vault_t2,Pressurised Resource Vault Room,storage,2,reinforced_containers,Reinforced Containers,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Reinforced Containers' in 'Pressurised Resource Vault Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
